Rank;Codigo_Instituicao;Instituicao;Exportacao_Quant;Exportacao_Valor;Importacao_Quant;Importacao_Valor;Transf_Exterior_Quant;Transf_Exterior_Valor;Transf_pExterior_Quant;Transf_pExterior_Valor;Mercado_Primario_Quant;Mercado_Primario_Valor;Mercado_Interbancario_Quant;Mercado_Interbancario_Valor;Total_Geral_Quant;Total_Geral_Valor;Data_Ref
114;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;22.0;124251.0;30.0;390636.0;213.0;2382356.0;146.0;862893.0;411.0;3760136.0;66.0;1722833.0;477.0;5482968.0;2021-04
116;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;62.0;2557825.0;1.0;43665.0;24.0;75896.0;25.0;58036.0;112.0;2735422.0;21.0;2543933.0;133.0;5279355.0;2021-04
117;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;1.0;14861.0;;;83.0;223597.0;199.0;791101.0;283.0;1029559.0;242.0;3782746.0;525.0;4812305.0;2021-04
118;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;1.0;50129.0;90.0;1780996.0;60.0;300989.0;44.0;249413.0;195.0;2381526.0;141.0;2368869.0;336.0;4750396.0;2021-04
119;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;16.0;466579.0;36.0;878221.0;184.0;580360.0;225.0;805551.0;461.0;2730710.0;133.0;1903570.0;594.0;4634280.0;2021-04
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;9.0;51659.0;65.0;750546.0;144.0;371285.0;218.0;1133607.0;436.0;2307098.0;180.0;1779440.0;616.0;4086538.0;2021-04
121;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;7.0;40163.0;28.0;386043.0;141.0;630293.0;192.0;993269.0;368.0;2049767.0;141.0;1888212.0;509.0;3937980.0;2021-04
123;04.902.979;BANCO DA AMAZONIA S.A.;25.0;484043.0;17.0;1005706.0;12.0;433110.0;30.0;147270.0;84.0;2070128.0;13.0;1570000.0;97.0;3640128.0;2021-04
124;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3.0;37812.0;51.0;989570.0;24.0;299886.0;59.0;405882.0;137.0;1733149.0;112.0;1726122.0;249.0;3459271.0;2021-04
126;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;50.0;1243286.0;5.0;44628.0;7.0;22799.0;26.0;124205.0;88.0;1434918.0;78.0;1417337.0;166.0;2852255.0;2021-04
128;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1.0;280000.0;2.0;35464.0;159.0;254796.0;452.0;637138.0;614.0;1207398.0;76.0;998937.0;690.0;2206335.0;2021-04
133;33.042.151;BANCO DE LA NACION ARGENTINA;2.0;384746.0;2.0;62685.0;374.0;224080.0;14.0;40405.0;392.0;711916.0;7.0;700000.0;399.0;1411916.0;2021-04
139;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;1.0;7985.0;4.0;19427.0;51.0;89056.0;55.0;281398.0;111.0;397866.0;25.0;292595.0;136.0;690461.0;2021-04
155;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;1.0;13409.0;;;;;;;1.0;13409.0;;;1.0;13409.0;2021-04
1;90.400.888;BANCO SANTANDER (BRASIL) S.A.;6317.0;2942578415.0;19546.0;2228592530.0;19076.0;5014918361.0;26956.0;7263531210.0;71895.0;17449620516.0;4511.0;13276893948.0;76406.0;30726514464.0;2021-05
2;33.479.023;BANCO CITIBANK S.A.;1276.0;943456640.0;8933.0;1914579028.0;7635.0;9946260611.0;9819.0;7241633741.0;27663.0;20045930020.0;594.0;5076817180.0;28257.0;25122747200.0;2021-05
3;60.701.190;ITAÚ UNIBANCO S.A.;8489.0;3519401066.0;24807.0;3271829817.0;30461.0;2042815677.0;30259.0;4486151575.0;94016.0;13320198135.0;843.0;9394186678.0;94859.0;22714384814.0;2021-05
4;33.172.537;BANCO J.P. MORGAN S.A.;310.0;829783521.0;2705.0;732664926.0;1135.0;3591492473.0;2070.0;3290217229.0;6220.0;8444158149.0;585.0;6419519396.0;6805.0;14863677545.0;2021-05
5;60.746.948;BANCO BRADESCO S.A.;6106.0;3890230705.0;14314.0;1757089455.0;26259.0;1375296166.0;13312.0;2235394907.0;59991.0;9258011233.0;811.0;4675534691.0;60802.0;13933545924.0;2021-05
6;00.000.000;BANCO DO BRASIL S.A.;8152.0;2926766302.0;14882.0;2278414171.0;19399.0;754620155.0;16379.0;1876650977.0;58812.0;7836451606.0;456.0;1875765094.0;59268.0;9712216700.0;2021-05
7;01.522.368;BANCO BNP PARIBAS BRASIL S.A.;162.0;161669437.0;1182.0;443187635.0;882.0;1163521521.0;2192.0;1285544690.0;4418.0;3053923283.0;1710.0;4247393689.0;6128.0;7301316972.0;2021-05
8;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;165.0;775373768.0;609.0;318922772.0;451.0;1772507506.0;664.0;2461332278.0;1889.0;5328136324.0;277.0;1903543420.0;2166.0;7231679744.0;2021-05
9;30.306.294;BANCO BTG PACTUAL S.A.;133.0;498291677.0;823.0;141486111.0;1002.0;993631490.0;2209.0;1154328439.0;4167.0;2787737716.0;394.0;3724478128.0;4561.0;6512215844.0;2021-05
12;60.498.557;BANCO MUFG BRASIL S.A.;101.0;64439708.0;444.0;78205974.0;297.0;85701804.0;396.0;154211378.0;1238.0;382558864.0;1258.0;3183925806.0;2496.0;3566484670.0;2021-05
13;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;3.0;6093396.0;8.0;7303077.0;22.0;29363820.0;41.0;46266727.0;74.0;89027020.0;196.0;3275483021.0;270.0;3364510041.0;2021-05
14;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO;121.0;412273319.0;209.0;254267685.0;336.0;276380765.0;333.0;206130007.0;999.0;1149051776.0;310.0;1502574171.0;1309.0;2651625947.0;2021-05
16;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.;102.0;186058583.0;694.0;211990531.0;83.0;201445951.0;328.0;456852023.0;1207.0;1056347089.0;516.0;1303545880.0;1723.0;2359892969.0;2021-05
17;59.588.111;BANCO VOTORANTIM S.A.;171.0;162445588.0;726.0;141416157.0;187.0;164241007.0;690.0;641246936.0;1774.0;1109349688.0;600.0;1199426208.0;2374.0;2308775896.0;2021-05
19;33.264.668;BANCO XP S.A.;104.0;120277063.0;1308.0;274537952.0;447.0;450985035.0;1920.0;237307447.0;3779.0;1083107496.0;43.0;609774721.0;3822.0;1692882217.0;2021-05
20;53.518.684;BANCO HSBC S.A.;11.0;52389127.0;132.0;80071012.0;57.0;74270472.0;152.0;347915910.0;352.0;554646521.0;251.0;1122174886.0;603.0;1676821407.0;2021-05
21;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.;692.0;123556804.0;1783.0;64363672.0;1662.0;155439316.0;5373.0;566680426.0;9510.0;910040218.0;5738.0;696476343.0;15248.0;1606516560.0;2021-05
22;49.336.860;ING BANK N.V.;1.0;3208504.0;;;17.0;150599257.0;31.0;26643493.0;49.0;180451254.0;44.0;1421833917.0;93.0;1602285171.0;2021-05
23;28.195.667;BANCO ABC BRASIL S.A.;143.0;112685409.0;457.0;67303667.0;66.0;84002645.0;396.0;127132025.0;1062.0;391123746.0;599.0;1179831575.0;1661.0;1570955321.0;2021-05
24;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;84.0;302288459.0;26.0;116550807.0;82.0;149327243.0;219.0;86484352.0;411.0;654650861.0;93.0;861496945.0;504.0;1516147806.0;2021-05
26;31.872.495;BANCO C6 S.A.;25.0;30073905.0;184.0;36116648.0;985.0;116922024.0;7252.0;161955909.0;8446.0;345068487.0;340.0;936245381.0;8786.0;1281313868.0;2021-05
27;68.900.810;BANCO RENDIMENTO S.A.;98.0;6996136.0;148.0;55487617.0;252667.0;407156464.0;2681.0;83427149.0;255594.0;553067366.0;8576.0;634289286.0;264170.0;1187356651.0;2021-05
28;19.307.785;MS BANK S.A. BANCO DE CÂMBIO;86.0;4509308.0;787.0;33508395.0;233.0;5670803.0;17797.0;24901733.0;18903.0;68590240.0;857.0;1058622975.0;19760.0;1127213215.0;2021-05
29;78.632.767;BANCO OURINVEST S.A.;816.0;81414552.0;2502.0;180701518.0;8354.0;221491605.0;6297.0;120767467.0;17969.0;604375142.0;2648.0;347140451.0;20617.0;951515593.0;2021-05
30;58.160.789;BANCO SAFRA S.A.;243.0;101824034.0;1130.0;108632559.0;882.0;95214195.0;1453.0;223693165.0;3708.0;529363953.0;431.0;407525088.0;4139.0;936889041.0;2021-05
31;07.679.404;BANCO TOPÁZIO S.A.;64.0;46488797.0;40.0;6904788.0;269.0;21524083.0;583.0;372516282.0;956.0;447433949.0;1211.0;441952131.0;2167.0;889386080.0;2021-05
32;62.232.889;BANCO DAYCOVAL S.A.;505.0;80636673.0;1129.0;146338610.0;64385.0;129606516.0;1489.0;88600345.0;67508.0;445182143.0;929.0;321006058.0;68437.0;766188202.0;2021-05
33;58.616.418;BANCO FIBRA S.A.;123.0;100958126.0;773.0;151853703.0;26.0;13518398.0;188.0;98204125.0;1110.0;364534353.0;176.0;326648125.0;1286.0;691182477.0;2021-05
34;62.144.175;BANCO PINE S.A.;32.0;14115392.0;342.0;39121372.0;3.0;2621083.0;45.0;9543803.0;422.0;65401650.0;192.0;608617068.0;614.0;674018718.0;2021-05
35;61.088.183;BANCO MIZUHO DO BRASIL S.A.;37.0;57476517.0;197.0;48980340.0;58.0;26900268.0;118.0;56138069.0;410.0;189495194.0;185.0;449815291.0;595.0;639310485.0;2021-05
36;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;141.0;87728392.0;661.0;117965164.0;330.0;55787835.0;453.0;44643139.0;1585.0;306124531.0;174.0;281709915.0;1759.0;587834446.0;2021-05
37;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;85.0;120319395.0;281.0;35150591.0;20.0;124458850.0;268.0;145756380.0;654.0;425685217.0;69.0;149461163.0;723.0;575146380.0;2021-05
38;45.246.410;BANCO GENIAL S.A.;82.0;7000536.0;20.0;1873353.0;239.0;27959890.0;535.0;273007225.0;876.0;309841005.0;68.0;243249932.0;944.0;553090936.0;2021-05
39;71.027.866;BANCO BS2 S.A.;339.0;62184157.0;1395.0;54601358.0;6835.0;128515791.0;19708.0;81294062.0;28277.0;326595368.0;103.0;154895859.0;28380.0;481491227.0;2021-05
40;10.690.848;BANCO DA CHINA BRASIL S.A.;27.0;140113905.0;22.0;3632029.0;23.0;46368181.0;81.0;72046332.0;153.0;262160446.0;121.0;198643564.0;274.0;460804010.0;2021-05
41;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;13.0;92671933.0;21.0;26857610.0;26.0;109524276.0;102.0;32328922.0;162.0;261382741.0;21.0;145991430.0;183.0;407374171.0;2021-05
42;33.923.798;BANCO MÁXIMA S.A.;114.0;5972777.0;359.0;10766809.0;13659.0;80891253.0;50932.0;136961056.0;65064.0;234591895.0;181.0;147508984.0;65245.0;382100879.0;2021-05
43;01.181.521;BANCO COOPERATIVO SICREDI S.A.;681.0;34319082.0;825.0;43597740.0;475.0;125321000.0;374.0;16134200.0;2355.0;219372022.0;22.0;139500140.0;2377.0;358872161.0;2021-05
44;30.723.886;BANCO MODAL S.A.;2.0;152180.0;12.0;4032091.0;99.0;83290404.0;112.0;40580687.0;225.0;128055361.0;19.0;175837945.0;244.0;303893306.0;2021-05
47;13.059.145;BEXS BANCO DE CÂMBIO S/A;18.0;5118814.0;9.0;88581.0;6112.0;56258666.0;72368.0;92443875.0;78507.0;153909936.0;130.0;85542754.0;78637.0;239452690.0;2021-05
49;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;242.0;7854609.0;1994.0;44478875.0;1535.0;21579168.0;3436.0;39416443.0;7207.0;113329095.0;827.0;98949975.0;8034.0;212279070.0;2021-05
50;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;2.0;32316670.0;9.0;2717730.0;6.0;3174764.0;11.0;211677.0;28.0;38420841.0;9.0;169696796.0;37.0;208117637.0;2021-05
51;00.360.305;CAIXA ECONOMICA FEDERAL;97.0;33160544.0;85.0;5232736.0;8217.0;28249644.0;556.0;34317602.0;8955.0;100960525.0;386.0;99689823.0;9341.0;200650348.0;2021-05
52;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;181.0;4533904.0;965.0;30741194.0;7521.0;24222509.0;2970.0;38246978.0;11637.0;97744586.0;1092.0;79923888.0;12729.0;177668474.0;2021-05
53;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;9.0;2944042.0;145.0;7337305.0;178.0;5319553.0;794.0;61136666.0;1126.0;76737566.0;312.0;80427454.0;1438.0;157165020.0;2021-05
54;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;674.0;45430935.0;552.0;26410501.0;367.0;9138852.0;403.0;19774150.0;1996.0;100754438.0;22.0;38919783.0;2018.0;139674221.0;2021-05
55;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.;24.0;6218611.0;52.0;1704040.0;2806.0;56673092.0;194.0;4343762.0;3076.0;68939505.0;203.0;62609043.0;3279.0;131548548.0;2021-05
56;03.609.817;BANCO CARGILL S.A.;9.0;11066886.0;;;7.0;13972500.0;38.0;71600026.0;54.0;96639412.0;1.0;30000000.0;55.0;126639412.0;2021-05
57;15.114.366;BANCO BOCOM BBM S.A.;7.0;1285962.0;114.0;21138092.0;23.0;19412127.0;168.0;12271910.0;312.0;54108092.0;13.0;69396334.0;325.0;123504426.0;2021-05
58;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;4.0;79114.0;78.0;46801560.0;59.0;16361268.0;184.0;8909010.0;325.0;72150952.0;116.0;41457088.0;441.0;113608040.0;2021-05
59;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;108.0;2083858.0;1120.0;29817207.0;514.0;10151310.0;1185.0;17159711.0;2927.0;59212087.0;739.0;45556430.0;3666.0;104768517.0;2021-05
60;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;5.0;416218.0;18.0;3586797.0;14.0;46390593.0;33.0;35938423.0;70.0;86332031.0;15.0;14964013.0;85.0;101296045.0;2021-05
61;59.118.133;BANCO LUSO BRASILEIRO S.A.;57.0;7534811.0;219.0;32722753.0;34.0;5789370.0;162.0;2793578.0;472.0;48840513.0;306.0;48897151.0;778.0;97737664.0;2021-05
62;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;6.0;24032000.0;79.0;15742099.0;1.0;82188.0;46.0;11764071.0;132.0;51620358.0;12.0;45500000.0;144.0;97120358.0;2021-05
63;07.656.500;BANCO KDB DO BRASIL S.A.;1.0;7000000.0;;;79.0;9351350.0;264.0;18099603.0;344.0;34450954.0;64.0;61340000.0;408.0;95790954.0;2021-05
64;61.186.680;BANCO BMG S.A.;1.0;1981460.0;1.0;1994750.0;21.0;469448.0;28.0;1335257.0;51.0;5780915.0;9.0;87481460.0;60.0;93262375.0;2021-05
65;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;132.0;3730088.0;1303.0;31338097.0;321.0;5300181.0;1013.0;12207542.0;2769.0;52575908.0;540.0;39861582.0;3309.0;92437490.0;2021-05
66;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;14.0;21354586.0;29.0;10219089.0;9.0;6465970.0;58.0;18784944.0;110.0;56824590.0;12.0;33609846.0;122.0;90434436.0;2021-05
67;00.250.699;AGK CORRETORA DE CAMBIO S.A.;188.0;3830924.0;1168.0;34012939.0;431.0;5476829.0;523.0;6469123.0;2310.0;49789815.0;534.0;40549623.0;2844.0;90339438.0;2021-05
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;64.0;1298888.0;852.0;19689268.0;548.0;5427895.0;1408.0;14050523.0;2872.0;40466573.0;1729.0;44160542.0;4601.0;84627115.0;2021-05
70;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;5.0;36497112.0;2.0;206031.0;3.0;153828.0;14.0;80446.0;24.0;36937417.0;18.0;45843000.0;42.0;82780417.0;2021-05
71;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;11.0;1215582.0;52.0;2541949.0;4.0;1450103.0;16.0;13486239.0;83.0;18693872.0;22.0;62444420.0;105.0;81138292.0;2021-05
72;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;21.0;21744457.0;58.0;11796974.0;45.0;3423939.0;65.0;5488947.0;189.0;42454316.0;56.0;36071226.0;245.0;78525542.0;2021-05
73;60.889.128;BANCO SOFISA S.A.;99.0;25566328.0;173.0;17423301.0;10.0;2101712.0;84.0;3687601.0;366.0;48778942.0;4.0;15500000.0;370.0;64278942.0;2021-05
74;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;38.0;3707031.0;621.0;18601692.0;196.0;1924757.0;526.0;6292434.0;1381.0;30525914.0;946.0;30409494.0;2327.0;60935408.0;2021-05
75;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;56.0;1469305.0;278.0;3854555.0;1166.0;8904347.0;2145.0;16812887.0;3645.0;31041094.0;584.0;15149805.0;4229.0;46190898.0;2021-05
76;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;81.0;9243804.0;354.0;10465828.0;361.0;1553751.0;772.0;5031529.0;1568.0;26294912.0;578.0;19106350.0;2146.0;45401263.0;2021-05
77;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;9.0;2405666.0;7.0;76055.0;2.0;41470.0;31.0;19123780.0;49.0;21646971.0;3.0;21500000.0;52.0;43146971.0;2021-05
78;92.894.922;BANCO ORIGINAL S.A.;2.0;1071027.0;4.0;6456631.0;41.0;1567091.0;127.0;5232977.0;174.0;14327725.0;10.0;27047686.0;184.0;41375412.0;2021-05
80;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;15.0;447215.0;506.0;13848880.0;142.0;1625512.0;439.0;4392123.0;1102.0;20313730.0;452.0;17057604.0;1554.0;37371334.0;2021-05
81;61.024.352;BANCO INDUSVAL S.A.;45.0;9656729.0;71.0;4410845.0;60.0;4764355.0;263.0;11169846.0;439.0;30001775.0;34.0;5495928.0;473.0;35497703.0;2021-05
82;04.062.902;VISION S.A. CORRETORA DE CAMBIO;46.0;1200180.0;359.0;9754091.0;2831.0;3539669.0;2006.0;4659857.0;5242.0;19153796.0;711.0;14646842.0;5953.0;33800638.0;2021-05
83;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;23.0;22926462.0;;;26.0;6061794.0;3.0;117885.0;52.0;29106141.0;2.0;214673.0;54.0;29320814.0;2021-05
84;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;104.0;12260393.0;96.0;1979725.0;57.0;1573495.0;30.0;7116343.0;287.0;22929956.0;7.0;5302750.0;294.0;28232706.0;2021-05
85;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;1.0;33904.0;24.0;506110.0;292.0;1678516.0;452.0;3131448.0;769.0;5349979.0;647.0;17731508.0;1416.0;23081488.0;2021-05
87;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;7.0;224892.0;155.0;8204282.0;62.0;716339.0;154.0;1601140.0;378.0;10746653.0;296.0;10688050.0;674.0;21434703.0;2021-05
88;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;1.0;2898233.0;;;10.0;184043.0;40.0;7948778.0;51.0;11031054.0;1.0;10000000.0;52.0;21031054.0;2021-05
89;00.416.968;BANCO INTER S.A.;13.0;78926.0;6.0;61135.0;5762.0;6608923.0;786.0;7743877.0;6567.0;14492861.0;133.0;4370017.0;6700.0;18862878.0;2021-05
90;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;1.0;62140.0;;;47.0;208235.0;53.0;950947.0;101.0;1221322.0;16.0;16201042.0;117.0;17422364.0;2021-05
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;3.0;59274.0;147.0;4483794.0;76.0;747024.0;199.0;2984323.0;425.0;8274416.0;115.0;8018427.0;540.0;16292843.0;2021-05
93;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;2.0;92830.0;87.0;1564912.0;104.0;1130611.0;807.0;4649602.0;1000.0;7437954.0;575.0;8313849.0;1575.0;15751803.0;2021-05
94;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;19.0;335647.0;82.0;1748254.0;190.0;974037.0;696.0;4965536.0;987.0;8023474.0;645.0;7291563.0;1632.0;15315037.0;2021-05
95;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;8.0;431769.0;198.0;5923233.0;49.0;443864.0;60.0;534310.0;315.0;7333176.0;268.0;7564139.0;583.0;14897315.0;2021-05
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.0;127763.0;72.0;2349720.0;202.0;624367.0;445.0;1983008.0;725.0;5084857.0;431.0;7679131.0;1156.0;12763989.0;2021-05
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;16.0;273483.0;94.0;2792537.0;194.0;861471.0;339.0;2258337.0;643.0;6185828.0;382.0;5620587.0;1025.0;11806415.0;2021-05
99;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;4.0;121095.0;159.0;4777479.0;17.0;155883.0;50.0;233234.0;230.0;5287691.0;183.0;5298755.0;413.0;10586446.0;2021-05
100;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;16.0;1439886.0;16.0;585897.0;12.0;71580.0;31.0;2354655.0;75.0;4452018.0;13.0;4757820.0;88.0;9209838.0;2021-05
101;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;1.0;63000.0;68.0;2443458.0;74.0;472349.0;230.0;1587644.0;373.0;4566450.0;195.0;4318535.0;568.0;8884985.0;2021-05
102;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;40.0;3096294.0;1.0;10291.0;17.0;67493.0;41.0;240791.0;99.0;3414869.0;16.0;4850000.0;115.0;8264869.0;2021-05
103;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.;10.0;242285.0;29.0;763455.0;71.0;1354993.0;142.0;1803211.0;252.0;4163943.0;140.0;4076434.0;392.0;8240377.0;2021-05
106;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;13.0;574643.0;74.0;1177199.0;45.0;1106085.0;158.0;1464549.0;290.0;4322476.0;188.0;2688186.0;478.0;7010662.0;2021-05
107;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;7.0;57118.0;47.0;995909.0;87.0;857689.0;185.0;1802199.0;326.0;3712915.0;282.0;3143966.0;608.0;6856881.0;2021-05
108;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;14.0;80848.0;29.0;304409.0;212.0;2764238.0;151.0;985877.0;406.0;4135373.0;81.0;2465473.0;487.0;6600845.0;2021-05
109;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;22.0;525654.0;23.0;574275.0;115.0;1227274.0;184.0;1380782.0;344.0;3707985.0;129.0;2593777.0;473.0;6301762.0;2021-05
110;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;4.0;78328.0;45.0;2176542.0;17.0;429280.0;20.0;324692.0;86.0;3008841.0;55.0;2857163.0;141.0;5866004.0;2021-05
112;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;14.0;427296.0;42.0;1030321.0;180.0;674084.0;245.0;1108989.0;481.0;3240690.0;167.0;2485342.0;648.0;5726032.0;2021-05
113;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;1.0;30030.0;;;100.0;270886.0;230.0;868030.0;331.0;1168947.0;231.0;4486577.0;562.0;5655524.0;2021-05
115;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3.0;124929.0;30.0;931871.0;55.0;450153.0;103.0;1269887.0;191.0;2776840.0;88.0;2410004.0;279.0;5186844.0;2021-05
117;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;21.0;111762.0;82.0;1064632.0;160.0;282583.0;276.0;1264652.0;539.0;2723629.0;212.0;2215017.0;751.0;4938647.0;2021-05
118;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;5.0;4107.0;35.0;407849.0;131.0;825689.0;239.0;1251240.0;410.0;2488885.0;172.0;2387269.0;582.0;4876154.0;2021-05
119;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;54.0;1853307.0;10.0;150822.0;11.0;43008.0;32.0;300862.0;107.0;2347999.0;94.0;2357657.0;201.0;4705656.0;2021-05
120;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;1.0;8245.0;87.0;1335958.0;83.0;368410.0;80.0;474000.0;251.0;2186612.0;126.0;2111648.0;377.0;4298261.0;2021-05
122;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3.0;21949.0;43.0;1411151.0;38.0;204128.0;60.0;262464.0;144.0;1899692.0;121.0;1894444.0;265.0;3794136.0;2021-05
126;04.902.979;BANCO DA AMAZONIA S.A.;27.0;501305.0;11.0;259576.0;10.0;243998.0;28.0;388517.0;76.0;1393396.0;10.0;1032426.0;86.0;2425822.0;2021-05
132;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;4.0;138408.0;5.0;242673.0;68.0;209232.0;74.0;172557.0;151.0;762870.0;35.0;856337.0;186.0;1619207.0;2021-05
136;33.042.151;BANCO DE LA NACION ARGENTINA;2.0;166337.0;3.0;84438.0;399.0;258550.0;12.0;16667.0;416.0;525993.0;5.0;430000.0;421.0;955993.0;2021-05
145;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;3.0;329397.0;;;;;2.0;695.0;5.0;330092.0;2.0;96841.0;7.0;426933.0;2021-05
1;90.400.888;BANCO SANTANDER (BRASIL) S.A.;6971.0;3466704038.0;20048.0;2918159831.0;22133.0;3717149148.0;30726.0;5497287744.0;79878.0;15599300761.0;3759.0;15369740873.0;83637.0;30969041634.0;2021-06
2;33.479.023;BANCO CITIBANK S.A.;1361.0;1221506963.0;9255.0;1924330009.0;8464.0;11112579068.0;9519.0;8029044562.0;28599.0;22287460602.0;795.0;7299981458.0;29394.0;29587442060.0;2021-06
3;60.701.190;ITAÚ UNIBANCO S.A.;9159.0;2707197306.0;26541.0;3258728870.0;31023.0;2921187033.0;34193.0;4468423897.0;100916.0;13355537106.0;876.0;11286904030.0;101792.0;24642441136.0;2021-06
4;33.172.537;BANCO J.P. MORGAN S.A.;374.0;846328146.0;2471.0;823416488.0;1278.0;4235152829.0;2184.0;3742057660.0;6307.0;9646955123.0;699.0;11610827846.0;7006.0;21257782969.0;2021-06
5;00.000.000;BANCO DO BRASIL S.A.;8914.0;3085956725.0;16396.0;2804852894.0;44020.0;4325991005.0;19548.0;3688046977.0;88878.0;13904847601.0;566.0;5192275729.0;89444.0;19097123330.0;2021-06
